Temperature,Lysozyme 0mgml in PBS buffer,Lysozyme 10mgml in PBS buffer,Lysozyme 20mgml in PBS buffer
45.422,-0.354531,-0.347897,-0.343971
45.43,-0.354531,-0.347899,-0.343971
45.438,-0.354531,-0.3479,-0.343972
45.447,-0.354532,-0.347902,-0.343973
45.455,-0.354531,-0.347902,-0.343973
45.463,-0.354531,-0.347902,-0.343973
45.472,-0.354531,-0.347902,-0.343973
45.48,-0.354532,-0.347902,-0.343972
45.488,-0.354532,-0.347901,-0.343972
45.497,-0.354532,-0.347902,-0.343971
45.505,-0.354533,-0.347902,-0.343971
45.513,-0.354534,-0.347902,-0.343971
45.521,-0.354535,-0.347903,-0.343972
45.53,-0.354536,-0.347904,-0.343972
45.538,-0.354536,-0.347905,-0.343973
45.547,-0.354536,-0.347906,-0.343974
45.555,-0.354537,-0.347907,-0.343974
45.563,-0.354538,-0.347908,-0.343974
45.572,-0.354539,-0.347909,-0.343975
45.58,-0.354539,-0.347909,-0.343974
45.588,-0.354539,-0.347911,-0.343973
45.597,-0.35454,-0.347912,-0.343972
45.605,-0.35454,-0.347912,-0.343971
45.614,-0.35454,-0.347913,-0.34397
45.622,-0.354541,-0.347914,-0.343969
45.63,-0.354541,-0.347914,-0.343968
45.638,-0.354541,-0.347915,-0.343968
45.647,-0.354542,-0.347916,-0.343968
45.655,-0.354543,-0.347916,-0.343968
45.664,-0.354542,-0.347917,-0.343969
45.672,-0.354542,-0.347917,-0.343969
45.68,-0.354542,-0.347918,-0.34397
45.689,-0.354542,-0.347919,-0.34397
45.697,-0.354543,-0.34792,-0.34397
45.705,-0.354543,-0.34792,-0.34397
45.714,-0.354545,-0.347921,-0.34397
45.722,-0.354546,-0.347921,-0.343971
45.731,-0.354548,-0.347921,-0.343972
45.739,-0.35455,-0.347921,-0.343972
45.747,-0.354552,-0.34792,-0.343972
45.755,-0.354553,-0.34792,-0.343972
45.764,-0.354555,-0.347919,-0.343972
45.772,-0.354556,-0.347919,-0.343971
45.781,-0.354557,-0.347919,-0.34397
45.789,-0.354558,-0.347918,-0.343969
45.797,-0.354559,-0.347917,-0.343969
45.806,-0.35456,-0.347917,-0.343969
45.814,-0.354561,-0.347917,-0.343969
45.822,-0.354561,-0.347917,-0.34397
45.83,-0.354562,-0.347917,-0.343972
45.839,-0.354562,-0.347918,-0.343974
45.847,-0.354562,-0.347919,-0.343975
45.856,-0.354563,-0.347921,-0.343975
45.864,-0.354563,-0.347924,-0.343975
45.872,-0.354565,-0.347926,-0.343974
45.881,-0.354566,-0.347928,-0.343974
45.889,-0.354567,-0.347929,-0.343973
45.897,-0.354567,-0.34793,-0.343971
45.906,-0.354567,-0.34793,-0.343971
45.914,-0.354568,-0.34793,-0.343971
45.922,-0.354568,-0.347931,-0.343972
45.931,-0.354568,-0.347932,-0.343973
45.939,-0.354568,-0.347933,-0.343974
45.947,-0.354567,-0.347934,-0.343975
45.956,-0.354568,-0.347934,-0.343975
45.964,-0.354569,-0.347935,-0.343976
45.972,-0.35457,-0.347936,-0.343977
45.981,-0.354571,-0.347937,-0.343977
45.989,-0.354571,-0.347938,-0.343977
45.997,-0.354572,-0.347938,-0.343978
46.006,-0.354573,-0.347938,-0.343979
46.014,-0.354573,-0.347938,-0.343981
46.022,-0.354573,-0.347938,-0.343983
46.031,-0.354573,-0.347939,-0.343984
46.039,-0.354573,-0.347939,-0.343985
46.047,-0.354573,-0.347939,-0.343986
46.056,-0.354574,-0.347939,-0.343987
46.064,-0.354575,-0.34794,-0.343987
46.072,-0.354576,-0.34794,-0.343986
46.081,-0.354577,-0.347941,-0.343986
46.089,-0.354576,-0.347942,-0.343986
46.097,-0.354576,-0.347943,-0.343987
46.106,-0.354575,-0.347944,-0.343988
46.114,-0.354575,-0.347945,-0.34399
46.122,-0.354575,-0.347947,-0.343992
46.131,-0.354575,-0.347948,-0.343993
46.139,-0.354576,-0.34795,-0.343994
46.147,-0.354576,-0.347951,-0.343995
46.156,-0.354576,-0.347952,-0.343995
46.164,-0.354577,-0.347953,-0.343994
46.172,-0.354578,-0.347953,-0.343993
46.181,-0.354578,-0.347955,-0.343993
46.189,-0.354579,-0.347956,-0.343992
46.198,-0.354579,-0.347957,-0.343991
46.206,-0.354579,-0.347958,-0.343991
46.214,-0.35458,-0.347958,-0.343991
46.222,-0.354581,-0.34796,-0.34399
46.231,-0.354582,-0.347961,-0.343991
46.239,-0.354584,-0.347963,-0.343992
46.247,-0.354584,-0.347964,-0.343993
46.256,-0.354585,-0.347964,-0.343994
46.264,-0.354586,-0.347964,-0.343995
46.272,-0.354586,-0.347964,-0.343996
46.281,-0.354586,-0.347965,-0.343998
46.289,-0.354586,-0.347966,-0.343999
46.297,-0.354586,-0.347967,-0.343999
46.306,-0.354586,-0.347967,-0.343999
46.314,-0.354586,-0.347969,-0.344
46.322,-0.354586,-0.34797,-0.343999
46.331,-0.354585,-0.347971,-0.344
46.339,-0.354585,-0.347973,-0.344
46.347,-0.354584,-0.347974,-0.344
46.355,-0.354584,-0.347974,-0.344
46.364,-0.354585,-0.347974,-0.344
46.372,-0.354586,-0.347974,-0.344001
46.381,-0.354586,-0.347973,-0.344001
46.389,-0.354586,-0.347973,-0.344001
46.397,-0.354585,-0.347972,-0.344001
46.406,-0.354585,-0.347973,-0.344002
46.414,-0.354585,-0.347973,-0.344002
46.422,-0.354585,-0.347974,-0.344004
46.431,-0.354586,-0.347975,-0.344005
46.439,-0.354587,-0.347977,-0.344006
46.447,-0.354588,-0.347977,-0.344007
46.456,-0.35459,-0.347978,-0.344008
46.464,-0.354591,-0.34798,-0.344009
46.472,-0.354592,-0.347982,-0.34401
46.481,-0.354592,-0.347984,-0.344009
46.489,-0.354591,-0.347986,-0.344009
46.498,-0.35459,-0.347987,-0.344008
46.506,-0.354588,-0.347989,-0.344007
46.514,-0.354586,-0.34799,-0.344007
46.523,-0.354585,-0.347992,-0.344007
46.531,-0.354583,-0.347994,-0.344007
46.539,-0.354582,-0.347996,-0.344008
46.548,-0.354582,-0.347998,-0.344008
46.556,-0.354583,-0.348,-0.344009
46.564,-0.354584,-0.348002,-0.34401
46.572,-0.354586,-0.348003,-0.344011
46.581,-0.354587,-0.348004,-0.344012
46.589,-0.354588,-0.348004,-0.344012
46.597,-0.354589,-0.348004,-0.344012
46.606,-0.354589,-0.348005,-0.344012
46.614,-0.35459,-0.348005,-0.344012
46.622,-0.35459,-0.348006,-0.344011
46.631,-0.354591,-0.348008,-0.344011
46.639,-0.354591,-0.34801,-0.34401
46.648,-0.354592,-0.348012,-0.344011
46.656,-0.354593,-0.348014,-0.34401
46.664,-0.354594,-0.348015,-0.344011
46.673,-0.354595,-0.348016,-0.344011
46.681,-0.354594,-0.348017,-0.344011
46.689,-0.354594,-0.348018,-0.344011
46.698,-0.354593,-0.348019,-0.344012
46.706,-0.354592,-0.348019,-0.344012
46.714,-0.354592,-0.348021,-0.344012
46.723,-0.354592,-0.348023,-0.344012
46.731,-0.354592,-0.348024,-0.344012
46.74,-0.354592,-0.348026,-0.344013
46.748,-0.354593,-0.348028,-0.344013
46.756,-0.354594,-0.34803,-0.344014
46.764,-0.354595,-0.348031,-0.344014
46.773,-0.354595,-0.348033,-0.344015
46.781,-0.354596,-0.348035,-0.344016
46.79,-0.354596,-0.348037,-0.344017
46.798,-0.354596,-0.348038,-0.344018
46.806,-0.354597,-0.348039,-0.344019
46.814,-0.354597,-0.34804,-0.34402
46.822,-0.354597,-0.348041,-0.34402
46.831,-0.354598,-0.348042,-0.344021
46.839,-0.3546,-0.348043,-0.344022
46.847,-0.3546,-0.348043,-0.344022
46.856,-0.354601,-0.348044,-0.344022
46.864,-0.354601,-0.348044,-0.344023
46.873,-0.354602,-0.348045,-0.344024
46.881,-0.354602,-0.348045,-0.344024
46.889,-0.354603,-0.348045,-0.344025
46.898,-0.354603,-0.348045,-0.344026
46.906,-0.354603,-0.348046,-0.344027
46.914,-0.354604,-0.348046,-0.344028
46.923,-0.354605,-0.348047,-0.344028
46.931,-0.354607,-0.348048,-0.344029
46.939,-0.354609,-0.348049,-0.344029
46.948,-0.354611,-0.348051,-0.344029
46.956,-0.354612,-0.348052,-0.344028
46.965,-0.354613,-0.348054,-0.344028
46.973,-0.354613,-0.348056,-0.344028
46.981,-0.354613,-0.348058,-0.344028
46.99,-0.354613,-0.348059,-0.344027
46.997,-0.354612,-0.34806,-0.344028
47.006,-0.354611,-0.348061,-0.344029
47.014,-0.354611,-0.348061,-0.34403
47.023,-0.354611,-0.348061,-0.344031
47.031,-0.354611,-0.34806,-0.344032
47.04,-0.354612,-0.348059,-0.344033
47.048,-0.354613,-0.348057,-0.344034
47.056,-0.354615,-0.348056,-0.344034
47.064,-0.354616,-0.348056,-0.344035
47.073,-0.354616,-0.348057,-0.344035
47.081,-0.354617,-0.348057,-0.344034
47.089,-0.354618,-0.348059,-0.344034
47.098,-0.354619,-0.348061,-0.344033
47.106,-0.354619,-0.348062,-0.344033
47.114,-0.354619,-0.348063,-0.344033
47.123,-0.35462,-0.348064,-0.344032
47.131,-0.354622,-0.348064,-0.34403
47.14,-0.354623,-0.348065,-0.344029
47.148,-0.354624,-0.348066,-0.34403
47.156,-0.354625,-0.348067,-0.34403
47.165,-0.354625,-0.348068,-0.34403
47.173,-0.354625,-0.348068,-0.344031
47.181,-0.354626,-0.348068,-0.344032
47.19,-0.354626,-0.348068,-0.344034
47.198,-0.354626,-0.348068,-0.344035
47.206,-0.354626,-0.348069,-0.344036
47.214,-0.354626,-0.34807,-0.344037
47.223,-0.354627,-0.348072,-0.344039
47.231,-0.354628,-0.348074,-0.344041
47.24,-0.354629,-0.348076,-0.344042
47.248,-0.35463,-0.348078,-0.344044
47.256,-0.354632,-0.34808,-0.344046
47.265,-0.354633,-0.348082,-0.344047
47.273,-0.354634,-0.348083,-0.344048
47.281,-0.354634,-0.348084,-0.344049
47.29,-0.354634,-0.348085,-0.344049
47.298,-0.354634,-0.348085,-0.344049
47.306,-0.354633,-0.348085,-0.344049
47.315,-0.354633,-0.348085,-0.344049
47.323,-0.354632,-0.348086,-0.34405
47.331,-0.354632,-0.348087,-0.34405
47.34,-0.354633,-0.348087,-0.34405
47.348,-0.354634,-0.348088,-0.34405
47.357,-0.354636,-0.348089,-0.344051
47.365,-0.354638,-0.34809,-0.344052
47.373,-0.354639,-0.348091,-0.344053
47.381,-0.354641,-0.348091,-0.344053
47.39,-0.354642,-0.348092,-0.344053
47.398,-0.354643,-0.348092,-0.344053
47.406,-0.354644,-0.348094,-0.344054
47.415,-0.354645,-0.348095,-0.344054
47.423,-0.354645,-0.348096,-0.344055
47.432,-0.354647,-0.348097,-0.344055
47.44,-0.354648,-0.348099,-0.344056
47.448,-0.354648,-0.3481,-0.344056
47.457,-0.354649,-0.348102,-0.344057
47.465,-0.35465,-0.348101,-0.344058
47.473,-0.354651,-0.348101,-0.344059
47.482,-0.354652,-0.3481,-0.344059
47.49,-0.354652,-0.348101,-0.34406
47.498,-0.354653,-0.348101,-0.344062
47.506,-0.354654,-0.348101,-0.344063
47.515,-0.354654,-0.348102,-0.344064
47.523,-0.354654,-0.348102,-0.344065
47.532,-0.354655,-0.348103,-0.344065
47.54,-0.354656,-0.348105,-0.344065
47.548,-0.354657,-0.348107,-0.344064
47.557,-0.354657,-0.348108,-0.344064
47.565,-0.354658,-0.348108,-0.344064
47.574,-0.354659,-0.348109,-0.344064
47.582,-0.35466,-0.348109,-0.344065
47.59,-0.354661,-0.348109,-0.344066
47.598,-0.354663,-0.34811,-0.344067
47.607,-0.354664,-0.348109,-0.344069
47.615,-0.354664,-0.348108,-0.34407
47.624,-0.354665,-0.348107,-0.344071
47.632,-0.354665,-0.348107,-0.344071
47.64,-0.354665,-0.348106,-0.344071
47.648,-0.354665,-0.348107,-0.344071
47.657,-0.354666,-0.348108,-0.344071
47.665,-0.354666,-0.34811,-0.34407
47.674,-0.354666,-0.34811,-0.34407
47.682,-0.354667,-0.348112,-0.344071
47.69,-0.354667,-0.348112,-0.344071
47.699,-0.354667,-0.348113,-0.344071
47.707,-0.354667,-0.348112,-0.344071
47.715,-0.354667,-0.348112,-0.344072
47.724,-0.354666,-0.348113,-0.344072
47.732,-0.354667,-0.348113,-0.344073
47.74,-0.354668,-0.348114,-0.344073
47.749,-0.354669,-0.348115,-0.344073
47.757,-0.354671,-0.348116,-0.344074
47.765,-0.354673,-0.348116,-0.344074
47.774,-0.354676,-0.348116,-0.344074
47.782,-0.354678,-0.348116,-0.344074
47.79,-0.35468,-0.348116,-0.344074
47.799,-0.354681,-0.348116,-0.344074
47.807,-0.354681,-0.348115,-0.344073
47.815,-0.354682,-0.348116,-0.344073
47.824,-0.354684,-0.348117,-0.344073
47.832,-0.354685,-0.348118,-0.344073
47.84,-0.354686,-0.34812,-0.344073
47.849,-0.354687,-0.34812,-0.344074
47.857,-0.354689,-0.34812,-0.344074
47.865,-0.354691,-0.348119,-0.344074
47.874,-0.354693,-0.348119,-0.344074
47.882,-0.354695,-0.348118,-0.344075
47.89,-0.354697,-0.348117,-0.344076
47.899,-0.354697,-0.348117,-0.344076
47.907,-0.354698,-0.348117,-0.344077
47.915,-0.354699,-0.348117,-0.344077
47.924,-0.354699,-0.348117,-0.344077
47.932,-0.3547,-0.348118,-0.344078
47.94,-0.3547,-0.348118,-0.344079
47.949,-0.354701,-0.348119,-0.344079
47.957,-0.354701,-0.348119,-0.344079
47.965,-0.354699,-0.348119,-0.34408
47.973,-0.354699,-0.348119,-0.34408
47.982,-0.354699,-0.348119,-0.344081
47.991,-0.354699,-0.348119,-0.344082
47.999,-0.354699,-0.348121,-0.344083
48.007,-0.3547,-0.348122,-0.344083
48.015,-0.354701,-0.348122,-0.344082
48.024,-0.354704,-0.348122,-0.344082
48.032,-0.354708,-0.348121,-0.344082
48.04,-0.354711,-0.34812,-0.344082
48.049,-0.354714,-0.348119,-0.344083
48.057,-0.354717,-0.348118,-0.344084
48.065,-0.354719,-0.348117,-0.344085
48.074,-0.35472,-0.348117,-0.344086
48.082,-0.354721,-0.348117,-0.344086
48.09,-0.354721,-0.348118,-0.344087
48.099,-0.35472,-0.348119,-0.344087
48.107,-0.35472,-0.348121,-0.344087
48.115,-0.35472,-0.348121,-0.344086
48.124,-0.35472,-0.348121,-0.344085
48.132,-0.35472,-0.348121,-0.344085
48.141,-0.35472,-0.348121,-0.344084
48.149,-0.35472,-0.34812,-0.344084
48.157,-0.35472,-0.348119,-0.344084
48.166,-0.35472,-0.348118,-0.344085
48.174,-0.354721,-0.348117,-0.344086
48.182,-0.354722,-0.348117,-0.344087
48.191,-0.354722,-0.348117,-0.344087
48.199,-0.354722,-0.348117,-0.344087
48.207,-0.354722,-0.348117,-0.344088
48.216,-0.354723,-0.348117,-0.344088
48.224,-0.354722,-0.348118,-0.344088
48.232,-0.354722,-0.348119,-0.344089
48.241,-0.354723,-0.34812,-0.344089
48.249,-0.354723,-0.34812,-0.344091
48.257,-0.354724,-0.34812,-0.344093
48.266,-0.354725,-0.348119,-0.344094
48.274,-0.354725,-0.348118,-0.344095
48.282,-0.354724,-0.348117,-0.344095
48.29,-0.354724,-0.348116,-0.344095
48.299,-0.354724,-0.348115,-0.344095
48.307,-0.354725,-0.348115,-0.344095
48.316,-0.354726,-0.348116,-0.344094
48.324,-0.354727,-0.348118,-0.344094
48.332,-0.354728,-0.348119,-0.344094
48.341,-0.35473,-0.34812,-0.344094
48.349,-0.354731,-0.348121,-0.344094
48.358,-0.354731,-0.348122,-0.344094
48.366,-0.354732,-0.348122,-0.344095
48.374,-0.354732,-0.348123,-0.344095
48.383,-0.354732,-0.348123,-0.344096
48.391,-0.354732,-0.348122,-0.344097
48.399,-0.354732,-0.348122,-0.344098
48.408,-0.354732,-0.348122,-0.344099
48.416,-0.354732,-0.348121,-0.3441
48.424,-0.354732,-0.34812,-0.344099
48.432,-0.354732,-0.348119,-0.344099
48.441,-0.354733,-0.348118,-0.344098
48.449,-0.354734,-0.348117,-0.344097
48.457,-0.354735,-0.348118,-0.344096
48.466,-0.354737,-0.348118,-0.344095
48.474,-0.354738,-0.348119,-0.344095
48.482,-0.354739,-0.34812,-0.344096
48.491,-0.354741,-0.348121,-0.344097
48.499,-0.354742,-0.348122,-0.344099
48.508,-0.354742,-0.348123,-0.344101
48.516,-0.354743,-0.348124,-0.344104
48.524,-0.354743,-0.348125,-0.344106
48.532,-0.354745,-0.348126,-0.344108
48.541,-0.354745,-0.348125,-0.34411
48.549,-0.354746,-0.348125,-0.34411
48.557,-0.354746,-0.348125,-0.344109
48.566,-0.354745,-0.348125,-0.344108
48.574,-0.354745,-0.348124,-0.344107
48.582,-0.354745,-0.348123,-0.344105
48.591,-0.354745,-0.348122,-0.344104
48.599,-0.354745,-0.348122,-0.344103
48.607,-0.354744,-0.348121,-0.344103
48.616,-0.354744,-0.348121,-0.344103
48.624,-0.354745,-0.348121,-0.344103
48.632,-0.354746,-0.348121,-0.344103
48.641,-0.354747,-0.348121,-0.344103
48.649,-0.354747,-0.348121,-0.344104
48.657,-0.354747,-0.348122,-0.344104
48.666,-0.354747,-0.348122,-0.344105
48.674,-0.354747,-0.348121,-0.344106
48.682,-0.354747,-0.348121,-0.344107
48.691,-0.354747,-0.348122,-0.344107
48.699,-0.354746,-0.348123,-0.344108
48.707,-0.354746,-0.348124,-0.344109
48.716,-0.354747,-0.348124,-0.344109
48.724,-0.354748,-0.348125,-0.344109
48.732,-0.354749,-0.348125,-0.344109
48.741,-0.35475,-0.348126,-0.344109
48.749,-0.354751,-0.348127,-0.344109
48.758,-0.354752,-0.348127,-0.344108
48.766,-0.354753,-0.348126,-0.344108
48.774,-0.354754,-0.348125,-0.344108
48.783,-0.354755,-0.348124,-0.344108
48.791,-0.354756,-0.348124,-0.344108
48.799,-0.354756,-0.348123,-0.344108
48.808,-0.354756,-0.348123,-0.344108
48.816,-0.354757,-0.348122,-0.344109
48.824,-0.354757,-0.348122,-0.34411
48.833,-0.354758,-0.348122,-0.344111
48.841,-0.354759,-0.348122,-0.344112
48.85,-0.35476,-0.348123,-0.344113
48.858,-0.35476,-0.348123,-0.344115
48.866,-0.354761,-0.348123,-0.344116
48.874,-0.354761,-0.348124,-0.344117
48.883,-0.354762,-0.348125,-0.344118
48.891,-0.354761,-0.348125,-0.344119
48.899,-0.354762,-0.348125,-0.344119
48.908,-0.354762,-0.348125,-0.344119
48.916,-0.354762,-0.348124,-0.34412
48.925,-0.354762,-0.348124,-0.344119
48.933,-0.354762,-0.348124,-0.344119
48.941,-0.354763,-0.348124,-0.34412
48.949,-0.354764,-0.348124,-0.344121
48.957,-0.354765,-0.348125,-0.344122
48.966,-0.354766,-0.348126,-0.344124
48.974,-0.354766,-0.348128,-0.344124
48.983,-0.354766,-0.348129,-0.344124
48.991,-0.354767,-0.348131,-0.344124
49,-0.354767,-0.348132,-0.344123
49.008,-0.354767,-0.348133,-0.344123
49.016,-0.354767,-0.348134,-0.344123
49.025,-0.354767,-0.348135,-0.344123
49.033,-0.354767,-0.348134,-0.344123
49.041,-0.354767,-0.348133,-0.344124
49.049,-0.354767,-0.348134,-0.344125
49.058,-0.354768,-0.348133,-0.344127
49.067,-0.354768,-0.348134,-0.344128
49.075,-0.354769,-0.348134,-0.34413
49.083,-0.35477,-0.348136,-0.34413
49.091,-0.354771,-0.348137,-0.34413
49.1,-0.354772,-0.348138,-0.344131
49.108,-0.354774,-0.348139,-0.34413
49.116,-0.354775,-0.34814,-0.344129
49.125,-0.354776,-0.34814,-0.344128
49.133,-0.354777,-0.348141,-0.344128
49.141,-0.354777,-0.348141,-0.344129
49.15,-0.354778,-0.348141,-0.344131
49.158,-0.35478,-0.348142,-0.344132
49.166,-0.354781,-0.348142,-0.344134
49.175,-0.354783,-0.348143,-0.344135
49.183,-0.354784,-0.348142,-0.344137
49.191,-0.354784,-0.348142,-0.344138
49.2,-0.354784,-0.348141,-0.344139
49.208,-0.354783,-0.348142,-0.344138
49.216,-0.354782,-0.348142,-0.344138
49.225,-0.354783,-0.348144,-0.344137
49.233,-0.354784,-0.348144,-0.344136
49.241,-0.354785,-0.348145,-0.344135
49.249,-0.354786,-0.348146,-0.344135
49.258,-0.354788,-0.348147,-0.344136
49.266,-0.354789,-0.348148,-0.344137
49.274,-0.354789,-0.348148,-0.344138
49.283,-0.354789,-0.348149,-0.344139
49.292,-0.35479,-0.348149,-0.344141
49.3,-0.354791,-0.348149,-0.344142
49.308,-0.354791,-0.348149,-0.344143
49.316,-0.354792,-0.348149,-0.344142
49.325,-0.354793,-0.348148,-0.344142
49.333,-0.354794,-0.348147,-0.344142
49.341,-0.354795,-0.348147,-0.344142
49.35,-0.354797,-0.348148,-0.344143
49.358,-0.354797,-0.34815,-0.344145
49.366,-0.354799,-0.348152,-0.344146
49.374,-0.354799,-0.348153,-0.344147
49.383,-0.3548,-0.348154,-0.344148
49.391,-0.354801,-0.348154,-0.344149
49.4,-0.354802,-0.348154,-0.344148
49.408,-0.354802,-0.348154,-0.344147
49.416,-0.354803,-0.348155,-0.344145
49.425,-0.354803,-0.348155,-0.344144
49.433,-0.354803,-0.348156,-0.344143
49.441,-0.354803,-0.348156,-0.344143
49.45,-0.354805,-0.348158,-0.344143
49.458,-0.354806,-0.348159,-0.344142
49.466,-0.354807,-0.34816,-0.344142
49.475,-0.354808,-0.348162,-0.344142
49.483,-0.35481,-0.348163,-0.344143
49.491,-0.354811,-0.348164,-0.344143
49.5,-0.354813,-0.348165,-0.344144
49.508,-0.354814,-0.348166,-0.344144
49.517,-0.354816,-0.348167,-0.344144
49.525,-0.354816,-0.348167,-0.344145
49.533,-0.354816,-0.348167,-0.344146
49.542,-0.354816,-0.348168,-0.344147
49.55,-0.354816,-0.348168,-0.344147
49.558,-0.354816,-0.348169,-0.344148
49.566,-0.354816,-0.348171,-0.344149
49.575,-0.354816,-0.348171,-0.344149
49.583,-0.354816,-0.348171,-0.34415
49.592,-0.354815,-0.34817,-0.344151
49.6,-0.354816,-0.34817,-0.344151
49.608,-0.354817,-0.34817,-0.344152
49.617,-0.354818,-0.34817,-0.344153
49.625,-0.354819,-0.34817,-0.344153
49.634,-0.35482,-0.34817,-0.344153
49.642,-0.354821,-0.34817,-0.344153
49.65,-0.354821,-0.348172,-0.344152
49.659,-0.354821,-0.348174,-0.344152
49.667,-0.354821,-0.348176,-0.344153
49.675,-0.35482,-0.348177,-0.344154
49.684,-0.35482,-0.348178,-0.344156
49.692,-0.35482,-0.34818,-0.344156
49.7,-0.35482,-0.348182,-0.344157
49.709,-0.354821,-0.348183,-0.344159
49.717,-0.354821,-0.348186,-0.344159
49.725,-0.354821,-0.348187,-0.344159
49.734,-0.354822,-0.348188,-0.344159
49.742,-0.354822,-0.34819,-0.344159
49.75,-0.354823,-0.348191,-0.344159
49.759,-0.354824,-0.348192,-0.34416
49.767,-0.354823,-0.348192,-0.344161
49.775,-0.354823,-0.348193,-0.344161
49.784,-0.354823,-0.348193,-0.344161
49.792,-0.354823,-0.348194,-0.344161
49.8,-0.354824,-0.348194,-0.344161
49.809,-0.354824,-0.348195,-0.34416
49.817,-0.354824,-0.348195,-0.34416
49.825,-0.354825,-0.348195,-0.34416
49.834,-0.354825,-0.348195,-0.34416
49.842,-0.354826,-0.348196,-0.344161
49.85,-0.354826,-0.348196,-0.344162
49.859,-0.354825,-0.348198,-0.344163
49.867,-0.354826,-0.348198,-0.344164
49.875,-0.354826,-0.348198,-0.344165
49.884,-0.354827,-0.348199,-0.344166
49.892,-0.354828,-0.348199,-0.344166
49.9,-0.354828,-0.348199,-0.344166
49.909,-0.354829,-0.348198,-0.344166
49.917,-0.35483,-0.348198,-0.344166
49.925,-0.354829,-0.348197,-0.344166
49.934,-0.354828,-0.348198,-0.344167
49.942,-0.354828,-0.348198,-0.344168
49.95,-0.354828,-0.348199,-0.344168
49.959,-0.354828,-0.348199,-0.344168
49.967,-0.354828,-0.348199,-0.344167
49.975,-0.354829,-0.3482,-0.344167
49.984,-0.35483,-0.348199,-0.344167
49.992,-0.35483,-0.348198,-0.344166
50.001,-0.354831,-0.348197,-0.344165
50.009,-0.354832,-0.348196,-0.344165
50.017,-0.354832,-0.348195,-0.344164
50.026,-0.354832,-0.348194,-0.344164
50.034,-0.354831,-0.348194,-0.344165
50.042,-0.35483,-0.348193,-0.344165
50.05,-0.35483,-0.348193,-0.344166
50.059,-0.354829,-0.348194,-0.344166
50.067,-0.354828,-0.348195,-0.344166
50.076,-0.354827,-0.348195,-0.344166
50.084,-0.354827,-0.348195,-0.344166
50.092,-0.354827,-0.348194,-0.344165
50.1,-0.354828,-0.348194,-0.344165
50.109,-0.354828,-0.348194,-0.344165
50.117,-0.354828,-0.348195,-0.344164
50.126,-0.354828,-0.348195,-0.344165
50.133,-0.354827,-0.348196,-0.344165
50.142,-0.354826,-0.348196,-0.344166
50.15,-0.354825,-0.348197,-0.344166
50.159,-0.354824,-0.348198,-0.344168
